clean_id	fold	homology_group	label	embedding_row	teacher_logit	strict25	clean_core
HPCLAS_TRAIN_N_001330	3	HPCLAS_TRAIN_N_001330	0	8713	-1.905343771702584	True	True
HPCLAS_TRAIN_N_001331	0	HPCLAS_TRAIN_N_001331	0	8714	0.3895905741868868	True	False
HPCLAS_TRAIN_N_001332	4	HPCLAS_TRAIN_N_001332	0	8715	-1.9749204017292936	True	True
HPCLAS_TRAIN_N_001333	3	HPCLAS_TRAIN_N_001333	0	8716	-2.9575906497587425	True	True
HPCLAS_TRAIN_N_001334	2	HPCLAS_TRAIN_N_001334	0	8717	-3.5312416395602955	True	True
HPCLAS_TRAIN_N_001335	3	HPCLAS_TRAIN_N_001335	0	8718	-1.143928748868534	True	True
HPCLAS_TRAIN_N_001336	1	HPCLAS_TRAIN_N_001336	0	8719	-4.215706337865955	True	True
HPCLAS_TRAIN_N_001337	2	HPCLAS_TRAIN_N_001337	0	8720	-3.2652043941866427	True	True
HPCLAS_TRAIN_N_001338	2	HPCLAS_TRAIN_N_001338	0	8721	-1.9394593125799544	True	True
HPCLAS_TRAIN_N_001339	0	HPCLAS_TRAIN_N_001339	0	8722	-2.331356461545859	True	True
HPCLAS_TRAIN_N_001340	4	HPCLAS_TRAIN_N_001340	0	8723	-2.099008718660708	True	True
HPCLAS_TRAIN_N_001341	4	HPCLAS_TRAIN_N_001341	0	8724	-2.063260537150072	True	True
HPCLAS_TRAIN_N_001342	2	HPCLAS_TRAIN_N_001342	0	8725	-3.2115304921437136	True	True
HPCLAS_TRAIN_N_001343	0	HPCLAS_TRAIN_N_001343	0	8726	1.1434777718590858	True	False
HPCLAS_TRAIN_N_001345	0	HPCLAS_TRAIN_N_001345	0	8728	-2.099904372837983	True	True
HPCLAS_TRAIN_N_001346	1	HPCLAS_TRAIN_N_001346	0	8729	-2.199687415929354	True	True
HPCLAS_TRAIN_N_001347	1	HPCLAS_TRAIN_N_001347	0	8730	-2.2761351662383453	True	True
HPCLAS_TRAIN_N_001349	0	HPCLAS_TRAIN_N_001349	0	8732	-2.0421008819903457	True	True
HPCLAS_TRAIN_N_001354	3	HPCLAS_TRAIN_N_001354	0	8737	-2.419971481980416	True	True
HPCLAS_TRAIN_N_001355	4	HPCLAS_TRAIN_N_001355	0	8738	-1.159702367736949	True	True
HPCLAS_TRAIN_N_001356	3	HPCLAS_TRAIN_N_001356	0	8739	-5.469831903643007	True	True
HPCLAS_TRAIN_N_001357	4	HPCLAS_TRAIN_N_001357	0	8740	-1.705893296713784	True	True
HPCLAS_TRAIN_N_001358	2	HPCLAS_TRAIN_N_001358	0	8741	-3.1082996320199543	True	True
HPCLAS_TRAIN_N_001359	3	HPCLAS_TRAIN_N_001359	0	8742	-2.1113662766095533	True	True
HPCLAS_TRAIN_N_001360	2	HPCLAS_TRAIN_N_001360	0	8743	0.8239526681386529	True	False
HPCLAS_TRAIN_N_001361	0	HPCLAS_TRAIN_N_001361	0	8744	-0.5591957855042979	True	False
HPCLAS_TRAIN_N_001362	2	HPCLAS_TRAIN_N_001362	0	8745	-0.4225558661016715	True	False
HPCLAS_TRAIN_N_001363	4	HPCLAS_TRAIN_N_001363	0	8746	-1.7733733783212495	True	True
HPCLAS_TRAIN_N_001364	4	HPCLAS_TRAIN_N_001364	0	8747	-0.3414049194736936	True	False
HPCLAS_TRAIN_N_001365	2	HPCLAS_TRAIN_N_001365	0	8748	-1.9298581704390647	True	True
HPCLAS_TRAIN_N_001366	0	HPCLAS_TRAIN_N_001366	0	8749	-0.3890496390816972	True	False
HPCLAS_TRAIN_N_001367	3	HPCLAS_TRAIN_P_005154	0	8750	-1.3083685570289063	True	False
HPCLAS_TRAIN_N_001368	4	HPCLAS_TRAIN_N_001368	0	8751	-0.4908364212676253	True	False
HPCLAS_TRAIN_N_001369	1	HPCLAS_TRAIN_N_001369	0	8752	-3.6010447508251624	True	True
HPCLAS_TRAIN_N_001370	2	HPCLAS_TRAIN_N_001370	0	8753	-0.6861593834003302	True	True
HPCLAS_TRAIN_N_001371	1	HPCLAS_TRAIN_N_001371	0	8754	0.3558332610937413	True	False
HPCLAS_TRAIN_N_001372	1	HPCLAS_TRAIN_N_001372	0	8755	-2.48436183867418	True	True
HPCLAS_TRAIN_N_001373	2	HPCLAS_TRAIN_N_001373	0	8756	-1.3264323965946094	True	True
HPCLAS_TRAIN_N_001375	2	HPCLAS_TRAIN_N_001375	0	8758	-0.7865885358015723	True	True
HPCLAS_TRAIN_N_001376	2	HPCLAS_TRAIN_N_001376	0	8759	0.075857038799205	True	False
HPCLAS_TRAIN_N_001377	0	HPCLAS_TRAIN_N_001377	0	8760	-3.16166169626307	True	True
HPCLAS_TRAIN_N_001378	4	HPCLAS_TRAIN_N_001378	0	8761	-1.690363161459538	True	True
HPCLAS_TRAIN_N_001380	4	HPCLAS_TRAIN_N_001380	0	8763	1.9765854711380129	True	False
HPCLAS_TRAIN_N_001381	2	HPCLAS_TRAIN_N_001381	0	8764	-2.212048464980078	True	True
HPCLAS_TRAIN_N_001382	3	HPCLAS_TRAIN_N_001382	0	8765	-2.98195927806849	True	True
HPCLAS_TRAIN_N_001383	1	HPCLAS_TRAIN_N_001383	0	8766	-3.8833785351701184	True	True
HPCLAS_TRAIN_N_001385	1	HPCLAS_TRAIN_N_001385	0	8768	-3.142740670093811	True	True
HPCLAS_TRAIN_N_001386	4	HPCLAS_TRAIN_N_001386	0	8769	0.2861830814962373	True	False
HPCLAS_TRAIN_N_001387	0	HPCLAS_TRAIN_N_001387	0	8770	-1.983954690022988	True	True
HPCLAS_TRAIN_N_001388	4	HPCLAS_TRAIN_N_001388	0	8771	-2.609714503125645	True	True
HPCLAS_TRAIN_N_001389	3	HPCLAS_TRAIN_N_001389	0	8772	-1.7310745475090228	True	False
HPCLAS_TRAIN_N_001391	0	HPCLAS_TRAIN_N_001391	0	8774	-1.501699146785131	True	True
HPCLAS_TRAIN_N_001392	4	HPCLAS_TRAIN_N_001392	0	8775	-1.2381126629943289	True	True
HPCLAS_TRAIN_N_001393	1	HPCLAS_TRAIN_N_001393	0	8776	-1.2665320036822554	True	True
HPCLAS_TRAIN_N_001394	4	HPCLAS_TRAIN_N_001394	0	8777	-1.605799849996152	True	True
HPCLAS_TRAIN_N_001395	0	HPCLAS_TRAIN_N_001395	0	8778	-3.501566005879861	True	True
HPCLAS_TRAIN_N_001397	4	HPCLAS_TRAIN_N_001397	0	8780	-1.5531852638340498	True	True
HPCLAS_TRAIN_N_001398	0	HPCLAS_TRAIN_N_001398	0	8781	-2.9394436524455805	True	True
HPCLAS_TRAIN_N_001399	1	HPCLAS_TRAIN_N_001399	0	8782	-5.7735596022840605	True	True
HPCLAS_TRAIN_N_001400	4	HPCLAS_TRAIN_N_001400	0	8783	0.6089474655844236	True	False
HPCLAS_TRAIN_N_001401	0	HPCLAS_TRAIN_N_001401	0	8784	-2.0639348986018025	True	True
HPCLAS_TRAIN_N_001402	4	HPCLAS_TRAIN_N_001402	0	8785	-1.4315233617153749	True	True
HPCLAS_TRAIN_N_001403	0	HPCLAS_TRAIN_N_001403	0	8786	-2.292304717716207	True	True
HPCLAS_TRAIN_N_001404	0	HPCLAS_TRAIN_N_001404	0	8787	-2.610528824847381	True	True
HPCLAS_TRAIN_N_001405	0	HPCLAS_TRAIN_N_001405	0	8788	-2.581611271153582	True	True
HPCLAS_TRAIN_N_001407	2	HPCLAS_TRAIN_N_001407	0	8790	-3.0001531309200957	True	True
HPCLAS_TRAIN_N_001408	1	HPCLAS_TRAIN_N_001408	0	8791	-2.3670349799244303	True	True
HPCLAS_TRAIN_N_001410	1	HPCLAS_TRAIN_N_001410	0	8793	-1.6877136119117402	True	True
HPCLAS_TRAIN_N_001411	4	HPCLAS_TRAIN_N_001411	0	8794	-1.9095420087310515	True	True
HPCLAS_TRAIN_N_001412	2	HPCLAS_TRAIN_N_001412	0	8795	-1.3162943250319572	True	False
HPCLAS_TRAIN_N_001413	0	HPCLAS_TRAIN_N_001413	0	8796	-2.0838723426498422	True	True
HPCLAS_TRAIN_N_001414	0	HPCLAS_TRAIN_N_001414	0	8797	-1.7463390414180149	True	True
HPCLAS_TRAIN_N_001415	4	HPCLAS_TRAIN_N_001415	0	8798	-0.7603862260819052	True	False
HPCLAS_TRAIN_N_001416	0	HPCLAS_TRAIN_N_001416	0	8799	-1.6998706779725326	True	True
HPCLAS_TRAIN_N_001417	0	HPCLAS_TRAIN_N_001417	0	8800	-1.4966949302620511	True	True
HPCLAS_TRAIN_N_001418	4	HPCLAS_TRAIN_N_001418	0	8801	-1.3007538158210104	True	False
HPCLAS_TRAIN_N_001419	0	HPCLAS_TRAIN_N_001419	0	8802	-3.089321145354885	True	True
HPCLAS_TRAIN_N_001421	2	HPCLAS_TRAIN_N_001421	0	8804	-1.516114350028844	True	True
HPCLAS_TRAIN_N_001422	0	HPCLAS_TRAIN_N_001422	0	8805	-0.0837726219160937	True	False
HPCLAS_TRAIN_N_001424	1	HPCLAS_TRAIN_N_001424	0	8807	-2.502001299402853	True	True
HPCLAS_TRAIN_N_001425	0	HPCLAS_TRAIN_N_001425	0	8808	-0.6930861162228358	True	True
HPCLAS_TRAIN_N_001426	4	HPCLAS_TRAIN_N_001426	0	8809	-2.340586660634949	True	True
HPCLAS_TRAIN_N_001427	1	HPCLAS_TRAIN_N_001427	0	8810	-0.145062975930287	True	False
HPCLAS_TRAIN_N_001428	2	HPCLAS_TRAIN_N_001428	0	8811	-2.001948675462946	True	True
HPCLAS_TRAIN_N_001429	0	HPCLAS_TRAIN_N_001429	0	8812	-1.2075564337567493	True	True
HPCLAS_TRAIN_N_001430	3	HPCLAS_TRAIN_N_001430	0	8813	-3.2693300229997284	True	True
HPCLAS_TRAIN_N_001431	1	HPCLAS_TRAIN_N_001431	0	8814	-2.423281220098359	True	True
HPCLAS_TRAIN_N_001433	2	HPCLAS_TRAIN_N_001433	0	8816	-3.459043574892609	True	True
HPCLAS_TRAIN_N_001435	1	HPCLAS_TRAIN_N_001435	0	8818	-2.059463049897658	True	True
HPCLAS_TRAIN_N_001436	4	HPCLAS_TRAIN_N_001436	0	8819	-1.0328939184268746	True	True
HPCLAS_TRAIN_N_001437	1	HPCLAS_TRAIN_P_003824	0	8820	-0.1330192590896239	False	False
HPCLAS_TRAIN_N_001438	2	HPCLAS_TRAIN_N_001438	0	8821	-1.0691268953832842	True	True
HPCLAS_TRAIN_N_001439	0	HPCLAS_TRAIN_N_001439	0	8822	-3.008084828896584	True	True
HPCLAS_TRAIN_N_001440	0	HPCLAS_TRAIN_N_001440	0	8823	-0.4699910087256405	True	False
HPCLAS_TRAIN_N_001441	3	HPCLAS_TRAIN_N_001441	0	8824	-3.649934784419033	True	True
HPCLAS_TRAIN_N_001442	4	HPCLAS_TRAIN_N_001442	0	8825	-2.426709852198413	True	True
HPCLAS_TRAIN_N_001443	4	HPCLAS_TRAIN_N_001443	0	8826	1.389766670219296	True	False
HPCLAS_TRAIN_N_001445	1	HPCLAS_TRAIN_N_001445	0	8828	-1.8151654608883168	True	True
HPCLAS_TRAIN_N_001446	2	HPCLAS_TRAIN_N_001446	0	8829	-1.7358183969690963	True	True
HPCLAS_TRAIN_N_001447	4	HPCLAS_TRAIN_N_001447	0	8830	-1.712253971277181	True	True
HPCLAS_TRAIN_N_001448	1	HPCLAS_TRAIN_N_001448	0	8831	-1.356385864298032	True	True
HPCLAS_TRAIN_N_001449	3	HPCLAS_TRAIN_N_001449	0	8832	0.4387251489076665	True	False
HPCLAS_TRAIN_N_001450	2	HPCLAS_TRAIN_N_001450	0	8833	-1.6073463537924686	True	True
HPCLAS_TRAIN_N_001451	3	HPCLAS_TRAIN_N_001451	0	8834	-1.708025779788166	True	False
HPCLAS_TRAIN_N_001452	3	HPCLAS_TRAIN_N_001452	0	8835	-1.7652933432619824	True	True
HPCLAS_TRAIN_N_001454	1	HPCLAS_TRAIN_N_001454	0	8837	-2.825045147909548	True	True
HPCLAS_TRAIN_N_001455	3	HPCLAS_TRAIN_N_001455	0	8838	-2.4352661080733657	True	True
HPCLAS_TRAIN_N_001456	1	HPCLAS_TRAIN_N_001456	0	8839	-1.4636958594725362	True	True
HPCLAS_TRAIN_N_001457	4	HPCLAS_TRAIN_N_001457	0	8840	-1.8236843335334625	True	True
HPCLAS_TRAIN_N_001460	3	HPCLAS_TRAIN_N_001460	0	8843	-3.6987629678541194	True	True
HPCLAS_TRAIN_N_001461	4	HPCLAS_TRAIN_N_001461	0	8844	-2.436198011196343	True	True
HPCLAS_TRAIN_N_001462	4	HPCLAS_TRAIN_N_001462	0	8845	-1.1965895549088037	True	False
HPCLAS_TRAIN_N_001465	1	HPCLAS_TRAIN_N_001465	0	8848	-1.9287853334411744	True	True
HPCLAS_TRAIN_N_001466	0	HPCLAS_TRAIN_N_001466	0	8849	-2.27377004407332	True	False
HPCLAS_TRAIN_N_001467	3	HPCLAS_TRAIN_N_001467	0	8850	-2.2633092858033854	True	True
HPCLAS_TRAIN_N_001468	0	HPCLAS_TRAIN_N_001468	0	8851	-0.3488161683639881	True	False
HPCLAS_TRAIN_N_001469	0	HPCLAS_TRAIN_N_001469	0	8852	-3.0558128566641214	True	True
HPCLAS_TRAIN_N_001470	3	HPCLAS_TRAIN_N_001470	0	8853	-2.208798860245196	True	True
HPCLAS_TRAIN_N_001471	2	HPCLAS_TRAIN_N_001471	0	8854	1.759123278340036	True	False
HPCLAS_TRAIN_N_001472	3	HPCLAS_TRAIN_N_001472	0	8855	-3.24821852876475	True	True
HPCLAS_TRAIN_N_001474	3	HPCLAS_TRAIN_N_001474	0	8857	-3.7929382113503753	True	True
HPCLAS_TRAIN_N_001475	4	HPCLAS_TRAIN_N_001475	0	8858	-2.7192942487077665	True	True
HPCLAS_TRAIN_N_001476	1	HPCLAS_TRAIN_N_001476	0	8859	-0.2675432068576184	True	False
HPCLAS_TRAIN_N_001477	4	HPCLAS_TRAIN_N_001477	0	8860	-0.986382981016778	True	True
HPCLAS_TRAIN_N_001478	1	HPCLAS_TRAIN_N_001478	0	8861	-0.2096035667904138	True	False
HPCLAS_TRAIN_N_001480	2	HPCLAS_TRAIN_N_005038	0	8863	-2.369516839426685	True	True
HPCLAS_TRAIN_N_001481	3	HPCLAS_TRAIN_P_001050	0	8864	-2.302065264039256	True	False
HPCLAS_TRAIN_N_001484	4	HPCLAS_TRAIN_N_001484	0	8866	-2.472589975636493	True	True
HPCLAS_TRAIN_N_001487	3	HPCLAS_TRAIN_N_001487	0	8869	-1.4782771914685244	True	False
HPCLAS_TRAIN_N_001488	4	HPCLAS_TRAIN_N_001488	0	8870	-1.2767763484458066	True	True
HPCLAS_TRAIN_N_001489	0	HPCLAS_TRAIN_N_001489	0	8871	-0.987000667877484	True	False
HPCLAS_TRAIN_N_001490	1	HPCLAS_TRAIN_N_001490	0	8872	-1.4060610130109124	False	True
HPCLAS_TRAIN_N_001491	2	HPCLAS_TRAIN_N_001491	0	8873	0.9259057967940424	True	False
HPCLAS_TRAIN_N_001492	4	HPCLAS_TRAIN_N_001492	0	8874	-1.590698220884583	True	True
HPCLAS_TRAIN_N_001493	3	HPCLAS_TRAIN_N_001493	0	8875	-0.1405246278452522	True	False
HPCLAS_TRAIN_N_001494	2	HPCLAS_TRAIN_N_001494	0	8876	-1.2674322073627546	True	True
HPCLAS_TRAIN_N_001495	2	HPCLAS_TRAIN_N_001495	0	8877	-1.19169453169023	True	True
HPCLAS_TRAIN_N_001496	3	HPCLAS_TRAIN_N_001496	0	8878	-1.3277139299701566	True	False
HPCLAS_TRAIN_N_001497	3	HPCLAS_TRAIN_N_001497	0	8879	-2.571274310567638	True	False
HPCLAS_TRAIN_N_001498	4	HPCLAS_TRAIN_N_001498	0	8880	-2.008120904796676	True	True
HPCLAS_TRAIN_N_001500	4	HPCLAS_TRAIN_N_001500	0	8882	-0.6343566214325862	True	False
HPCLAS_TRAIN_N_001501	0	HPCLAS_TRAIN_N_001501	0	8883	-2.9590580639540907	True	True
HPCLAS_TRAIN_N_001502	3	HPCLAS_TRAIN_N_001502	0	8884	-0.2199853860396819	True	False
HPCLAS_TRAIN_N_001503	3	HPCLAS_TRAIN_N_001503	0	8885	-3.1805816451949696	True	True
HPCLAS_TRAIN_N_001504	4	HPCLAS_TRAIN_N_001504	0	8886	-0.2614082693973257	True	False
HPCLAS_TRAIN_N_001505	1	HPCLAS_TRAIN_N_001505	0	8887	-1.661394793211702	True	True
HPCLAS_TRAIN_N_001506	2	HPCLAS_TRAIN_N_001506	0	8888	-1.5200518823489848	True	True
HPCLAS_TRAIN_N_001507	1	HPCLAS_TRAIN_N_001507	0	8889	-2.154353620199615	True	False
HPCLAS_TRAIN_N_001508	2	HPCLAS_TRAIN_N_001508	0	8890	-2.557727308477656	True	True
HPCLAS_TRAIN_N_001509	2	HPCLAS_TRAIN_N_001509	0	8891	0.6721330895416647	True	False
HPCLAS_TRAIN_N_001510	2	HPCLAS_TRAIN_N_001510	0	8892	-0.4859205412048767	True	False
HPCLAS_TRAIN_N_001511	1	HPCLAS_TRAIN_N_001511	0	8893	-3.942896283711471	True	True
HPCLAS_TRAIN_N_001512	1	HPCLAS_TRAIN_N_001512	0	8894	-1.3822468867572475	True	True
HPCLAS_TRAIN_N_001513	1	HPCLAS_TRAIN_N_001513	0	8895	-0.9022322718200912	True	True
HPCLAS_TRAIN_N_001514	3	HPCLAS_TRAIN_N_001514	0	8896	-2.664505974974053	True	False
HPCLAS_TRAIN_N_001515	0	HPCLAS_TRAIN_N_001515	0	8897	-1.8164248442470063	True	True
HPCLAS_TRAIN_N_001516	3	HPCLAS_TRAIN_N_001516	0	8898	-3.834738758642033	True	True
HPCLAS_TRAIN_N_001517	0	HPCLAS_TRAIN_P_004877	0	8899	0.753322919246627	True	False
HPCLAS_TRAIN_N_001518	2	HPCLAS_TRAIN_N_001518	0	8900	-1.926341590728834	True	True
HPCLAS_TRAIN_N_001520	2	HPCLAS_TRAIN_N_001520	0	8902	-3.555836205758548	True	True
HPCLAS_TRAIN_N_001521	1	HPCLAS_TRAIN_N_001521	0	8903	0.3248121064014987	True	False
HPCLAS_TRAIN_N_001522	4	HPCLAS_TRAIN_N_001522	0	8904	-1.1664037159926024	True	True
HPCLAS_TRAIN_N_001523	4	HPCLAS_TRAIN_N_001523	0	8905	-1.3460956925258651	True	True
HPCLAS_TRAIN_N_001524	4	HPCLAS_TRAIN_N_001524	0	8906	-1.531341987691015	True	True
HPCLAS_TRAIN_N_001525	4	HPCLAS_TRAIN_N_001525	0	8907	-1.994963850400572	True	True
HPCLAS_TRAIN_N_001527	0	HPCLAS_TRAIN_N_001527	0	8909	-1.582328192957994	True	True
HPCLAS_TRAIN_N_001528	1	HPCLAS_TRAIN_N_001528	0	8910	-2.6700132076581875	True	True
HPCLAS_TRAIN_N_001529	2	HPCLAS_TRAIN_N_001529	0	8911	-2.8862819182335286	True	True
HPCLAS_TRAIN_N_001530	1	HPCLAS_TRAIN_N_001530	0	8912	-2.35425049103118	True	True
HPCLAS_TRAIN_N_001531	1	HPCLAS_TRAIN_N_001531	0	8913	-4.893073091702798	True	True
HPCLAS_TRAIN_N_001532	1	HPCLAS_TRAIN_N_001532	0	8914	-1.4854746280309934	True	False
HPCLAS_TRAIN_N_001533	0	HPCLAS_TRAIN_N_001533	0	8915	-2.2987293945885434	True	True
HPCLAS_TRAIN_N_001534	0	HPCLAS_TRAIN_N_001534	0	8916	-0.3180700866005955	True	False
HPCLAS_TRAIN_N_001535	1	HPCLAS_TRAIN_P_004817	0	8917	-2.328800714363235	True	False
HPCLAS_TRAIN_N_001536	1	HPCLAS_TRAIN_N_001536	0	8918	-0.9900152223166104	True	True
HPCLAS_TRAIN_N_001537	4	HPCLAS_TRAIN_N_001537	0	8919	-1.434402739524501	True	True
HPCLAS_TRAIN_N_001538	2	HPCLAS_TRAIN_N_001538	0	8920	-3.305972551480554	True	True
HPCLAS_TRAIN_N_001539	4	HPCLAS_TRAIN_N_001539	0	8921	-1.9255443237263263	True	True
HPCLAS_TRAIN_N_001540	0	HPCLAS_TRAIN_N_001540	0	8922	-2.232322685046674	True	True
HPCLAS_TRAIN_N_001541	0	HPCLAS_TRAIN_N_001541	0	8923	-2.67870332284122	True	True
HPCLAS_TRAIN_N_001542	4	HPCLAS_TRAIN_N_001542	0	8924	-0.8408598393047533	True	True
HPCLAS_TRAIN_N_001544	0	HPCLAS_TRAIN_N_001544	0	8926	-2.730865967180466	True	True
HPCLAS_TRAIN_N_001545	2	HPCLAS_TRAIN_N_001545	0	8927	-0.8343787171880811	True	True
HPCLAS_TRAIN_N_001547	4	HPCLAS_TRAIN_N_001547	0	8929	-1.1164119121425116	True	True
HPCLAS_TRAIN_N_001549	0	HPCLAS_TRAIN_N_001549	0	8931	-2.223535121602737	True	True
HPCLAS_TRAIN_N_001550	2	HPCLAS_TRAIN_N_001550	0	8932	-1.9442228047469208	True	True
HPCLAS_TRAIN_N_001551	4	HPCLAS_TRAIN_N_001551	0	8933	-2.290768666576091	True	True
HPCLAS_TRAIN_N_001552	0	HPCLAS_TRAIN_N_001552	0	8934	-1.3962315558931708	True	True
HPCLAS_TRAIN_N_001556	0	HPCLAS_TRAIN_N_001556	0	8938	-2.184446063736649	True	True
HPCLAS_TRAIN_N_001557	0	HPCLAS_TRAIN_N_001557	0	8939	-2.1207781268511345	True	True
HPCLAS_TRAIN_N_001559	2	HPCLAS_TRAIN_N_001559	0	8941	-0.0920989080768912	True	False
HPCLAS_TRAIN_N_001561	2	HPCLAS_TRAIN_N_001561	0	8943	-2.1781820768361038	True	True
HPCLAS_TRAIN_N_001562	4	HPCLAS_TRAIN_N_001562	0	8944	-1.4583720553276007	True	True
HPCLAS_TRAIN_N_001563	1	HPCLAS_TRAIN_N_001563	0	8945	0.2985605760473346	True	False
HPCLAS_TRAIN_N_001564	4	HPCLAS_TRAIN_N_001564	0	8946	-1.888040057905468	True	True
HPCLAS_TRAIN_N_001565	1	HPCLAS_TRAIN_N_001565	0	8947	-1.0527987168308206	True	True
HPCLAS_TRAIN_N_001566	2	HPCLAS_TRAIN_N_001566	0	8948	-1.6995191184264429	True	False
HPCLAS_TRAIN_N_001569	3	HPCLAS_TRAIN_N_001569	0	8951	-1.9801005641366527	True	True
HPCLAS_TRAIN_N_001570	2	HPCLAS_TRAIN_N_001570	0	8952	-2.0518603954501886	True	True
HPCLAS_TRAIN_N_001571	0	HPCLAS_TRAIN_N_001571	0	8953	-1.562296106736931	True	False
HPCLAS_TRAIN_N_001572	3	HPCLAS_TRAIN_N_001572	0	8954	-3.2129874183362976	True	True
HPCLAS_TRAIN_N_001573	1	HPCLAS_TRAIN_N_001573	0	8955	-2.0592584331613057	True	True
HPCLAS_TRAIN_N_001574	0	HPCLAS_TRAIN_N_001574	0	8956	-3.171390523783117	True	True
HPCLAS_TRAIN_N_001575	1	HPCLAS_TRAIN_N_001575	0	8957	-3.333037871370082	True	True
HPCLAS_TRAIN_N_001576	0	HPCLAS_TRAIN_N_001576	0	8958	-3.090824605993819	True	True
HPCLAS_TRAIN_N_001577	2	HPCLAS_TRAIN_N_001577	0	8959	-2.377573554913462	True	True
HPCLAS_TRAIN_N_001578	4	HPCLAS_TRAIN_N_001578	0	8960	1.4210753668802845	True	False
HPCLAS_TRAIN_N_001579	4	HPCLAS_TRAIN_N_001579	0	8961	-1.5011154528257211	True	True
HPCLAS_TRAIN_N_001581	3	HPCLAS_TRAIN_N_001581	0	8963	-0.7607908406454623	True	True
HPCLAS_TRAIN_N_001583	3	HPCLAS_TRAIN_N_001583	0	8965	-1.467236612078334	True	True
HPCLAS_TRAIN_N_001584	1	HPCLAS_TRAIN_N_001584	0	8966	-1.5660340075467227	True	True
HPCLAS_TRAIN_N_001585	1	HPCLAS_TRAIN_N_001585	0	8967	-3.1899455145073112	True	True
HPCLAS_TRAIN_N_001587	4	HPCLAS_TRAIN_N_001587	0	8969	-0.9557100032796062	True	True
HPCLAS_TRAIN_N_001588	1	HPCLAS_TRAIN_N_001588	0	8970	-2.5369010858006176	True	True
HPCLAS_TRAIN_N_001589	0	HPCLAS_TRAIN_N_001589	0	8971	-2.720339959433738	True	True
HPCLAS_TRAIN_N_001590	2	HPCLAS_TRAIN_N_001590	0	8972	-2.746518603516647	True	True
HPCLAS_TRAIN_N_001591	3	HPCLAS_TRAIN_N_001591	0	8973	-2.978689457259398	True	True
HPCLAS_TRAIN_N_001592	3	HPCLAS_TRAIN_N_001592	0	8974	-1.108359484594867	True	False
HPCLAS_TRAIN_N_001593	0	HPCLAS_TRAIN_N_001593	0	8975	-0.8196946460110766	True	False
HPCLAS_TRAIN_N_001594	3	HPCLAS_TRAIN_N_001594	0	8976	-4.189287625610666	True	True
HPCLAS_TRAIN_N_001595	0	HPCLAS_TRAIN_N_001595	0	8977	-0.03797594070139	True	False
HPCLAS_TRAIN_N_001596	4	HPCLAS_TRAIN_N_001596	0	8978	-2.40791076408468	True	True
HPCLAS_TRAIN_N_001597	4	HPCLAS_TRAIN_N_001597	0	8979	-1.3131536644191866	True	True
HPCLAS_TRAIN_N_001598	3	HPCLAS_TRAIN_N_001598	0	8980	2.7521832861065065	True	False
HPCLAS_TRAIN_N_001599	0	HPCLAS_TRAIN_N_001599	0	8981	-1.5221823029699413	True	False
HPCLAS_TRAIN_N_001600	2	HPCLAS_TRAIN_N_001600	0	8982	-3.042224900444406	True	True
HPCLAS_TRAIN_N_001603	1	HPCLAS_TRAIN_N_001603	0	8984	-1.909503689988036	True	True
HPCLAS_TRAIN_N_001604	3	HPCLAS_TRAIN_N_001604	0	8985	-3.34968229174834	True	True
HPCLAS_TRAIN_N_001605	4	HPCLAS_TRAIN_N_001605	0	8986	-2.003895525409792	True	True
HPCLAS_TRAIN_N_001606	3	HPCLAS_TRAIN_N_001606	0	8987	-1.0975231712245854	True	True
HPCLAS_TRAIN_N_001607	0	HPCLAS_TRAIN_N_001607	0	8988	-2.429030353538636	True	True
HPCLAS_TRAIN_N_001608	4	HPCLAS_TRAIN_N_001608	0	8989	-0.2686932575128708	True	False
HPCLAS_TRAIN_N_001609	3	HPCLAS_TRAIN_N_001609	0	8990	-5.128670657315986	True	True
HPCLAS_TRAIN_N_001610	1	HPCLAS_TRAIN_N_001610	0	8991	0.4424940883014206	True	False
HPCLAS_TRAIN_N_001611	0	HPCLAS_TRAIN_N_001611	0	8992	-2.555883929391505	True	True
HPCLAS_TRAIN_N_001612	4	HPCLAS_TRAIN_N_001612	0	8993	-1.723526900164214	True	True
HPCLAS_TRAIN_N_001614	1	HPCLAS_TRAIN_N_001614	0	8995	-2.192877509868324	True	True
HPCLAS_TRAIN_N_001615	1	HPCLAS_TRAIN_N_001615	0	8996	-0.6489399391595185	True	True
HPCLAS_TRAIN_N_001617	1	HPCLAS_TRAIN_N_001617	0	8998	-1.008001320537551	True	True
HPCLAS_TRAIN_N_001618	0	HPCLAS_TRAIN_N_001618	0	8999	-2.1926090935056752	True	True
HPCLAS_TRAIN_N_001621	2	HPCLAS_TRAIN_N_001621	0	9002	-3.829530467655319	True	True
HPCLAS_TRAIN_N_001622	1	HPCLAS_TRAIN_N_001622	0	9003	-1.9908411282169736	True	True
HPCLAS_TRAIN_N_001623	0	HPCLAS_TRAIN_N_001623	0	9004	-3.149690696616987	True	True
HPCLAS_TRAIN_N_001624	2	HPCLAS_TRAIN_N_001624	0	9005	1.010212180529596	True	False
HPCLAS_TRAIN_N_001625	1	HPCLAS_TRAIN_N_001625	0	9006	0.0083661567377391	True	False
HPCLAS_TRAIN_N_001626	0	HPCLAS_TRAIN_N_001626	0	9007	-1.5561344728012811	True	True
HPCLAS_TRAIN_N_001627	3	HPCLAS_TRAIN_N_001627	0	9008	-2.8525342724579223	True	True
