clean_id	label	homology_group	oof_fold	quality_tier	audit_reasons	recommended_training_weight	weight_status	manual_review_status	p_esmc_v1	p_deepsaltpro	p_aac_catboost	mean_label_support	prediction_spread
HPCLAS_TRAIN_N_003701	0	HPCLAS_TRAIN_N_003701	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.294552388093507e-07	0.0499803014099597	0.0192044244030034	0.9769383482439326	0.049980071954720894
HPCLAS_TRAIN_N_003702	0	HPCLAS_TRAIN_N_003702	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0208624452352523	0.1287768930196762	0.0129097926980841	0.9458169563489958	0.11586710032159211
HPCLAS_TRAIN_N_003703	0	HPCLAS_TRAIN_N_003703	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	4.872756775853304e-08	0.0367319583892822	0.0627003387477827	0.9668558847117891	0.06270029002021495
HPCLAS_TRAIN_N_003704	0	HPCLAS_TRAIN_N_003704	0	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.961687445640564	0.4293739199638366	0.0978420095031372	0.5036988749641541	0.8638454361374268
HPCLAS_TRAIN_N_003705	0	HPCLAS_TRAIN_N_003705	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0046960981562733	0.1505142152309417	0.0397928544484719	0.934998944054771	0.14581811707466838
HPCLAS_TRAIN_N_003706	0	HPCLAS_TRAIN_N_003706	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0001686934410827	0.0532057136297225	0.3207208505054574	0.8753015808079124	0.3205521570643747
HPCLAS_TRAIN_N_003708	0	HPCLAS_TRAIN_N_003708	0	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;esmc_borderline_0.35_0.65;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.4462414681911468	0.5493970513343811	0.3952917448243522	0.5363565785500399	0.1541053065100289
HPCLAS_TRAIN_N_003709	0	HPCLAS_TRAIN_N_003709	3	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8995304107666016	0.3957424461841583	0.6650685906914385	0.34655285078593384	0.5037879645824432
HPCLAS_TRAIN_N_003710	0	HPCLAS_TRAIN_N_003710	0	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0013108466519042	0.543460488319397	0.5277901134256957	0.642479517201001	0.5421496416674928
HPCLAS_TRAIN_N_003711	0	HPCLAS_TRAIN_N_003711	4	D_hard_sample	deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	8.42324152472429e-06	0.3895614743232727	0.3210403010067824	0.7631299338094735	0.389553051081748
HPCLAS_TRAIN_N_003712	0	HPCLAS_TRAIN_P_006064	4	B_ambiguous	mixed_label_homology_group;esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.1220700070261955	0.5925048589706421	0.0593441251582748	0.7420270029482959	0.5331607338123673
HPCLAS_TRAIN_N_003715	0	HPCLAS_TRAIN_N_003715	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.002193727530539	0.1694213151931762	0.2127887885406412	0.8718653895785478	0.2105950610101022
HPCLAS_TRAIN_N_003716	0	HPCLAS_TRAIN_N_003716	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0053871041163802	0.1267475485801696	0.0574766836216784	0.9367962212272573	0.1213604444637894
HPCLAS_TRAIN_N_003717	0	HPCLAS_TRAIN_N_003717	4	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0267753265798091	0.5841110348701477	0.74841053267526	0.5469010352915943	0.721635206095451
HPCLAS_TRAIN_N_003720	0	HPCLAS_TRAIN_N_003720	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0019423112971708	0.137425348162651	0.0687801114619911	0.930617409692729	0.13548303686548022
HPCLAS_TRAIN_N_003721	0	HPCLAS_TRAIN_N_003721	4	D_hard_sample	deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0355590060353279	0.4406342804431915	0.0592983046049468	0.8215028029721779	0.40507527440786356
HPCLAS_TRAIN_N_003722	0	HPCLAS_TRAIN_N_003722	4	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.1028499081730842	0.1897612661123275	0.6021721189356861	0.701738902259634	0.4993222107626019
HPCLAS_TRAIN_N_003723	0	HPCLAS_TRAIN_N_003723	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0002525387390051	0.2096931785345077	0.0361301473322509	0.9179747117980788	0.2094406397955026
HPCLAS_TRAIN_N_003724	0	HPCLAS_TRAIN_N_003724	4	D_hard_sample	deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.015240947715938	0.3640286028385162	0.3377063936798178	0.7610080185885759	0.3487876551225782
HPCLAS_TRAIN_N_003725	0	HPCLAS_TRAIN_N_003725	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0001701711880741	0.1234661489725112	0.027887135503348	0.9494921814453555	0.1232959777844371
HPCLAS_TRAIN_N_003726	0	HPCLAS_TRAIN_N_003726	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0002373793977312	0.032289233058691	0.0035049709537287	0.9879894721966164	0.0320518536609598
HPCLAS_TRAIN_N_003728	0	HPCLAS_TRAIN_N_003728	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	5.1147690101061016e-05	0.1268235594034195	0.0134510707923394	0.9532247407047133	0.12677241171331843
HPCLAS_TRAIN_N_003730	0	HPCLAS_TRAIN_N_003730	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0016317493282258	0.0933162942528724	0.0855115583742997	0.9398467993482007	0.0916845449246466
HPCLAS_TRAIN_N_003732	0	HPCLAS_TRAIN_N_003732	0	D_hard_sample	deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0140099031850695	0.4146671891212463	0.3033727514203451	0.7559833854244463	0.4006572859361768
HPCLAS_TRAIN_N_003733	0	HPCLAS_TRAIN_N_003733	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	4.753725857398193e-09	0.1646229177713394	0.3853607188654153	0.8166721195365065	0.38536071411168943
HPCLAS_TRAIN_N_003734	0	HPCLAS_TRAIN_N_003734	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	5.621696618618444e-05	0.013305677101016	0.0692281314161886	0.9724699915055365	0.06917191445000241
HPCLAS_TRAIN_N_003735	0	HPCLAS_TRAIN_N_003735	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0003976709849666	0.0163418892771005	0.0117470447316124	0.990504465002107	0.0159442182921339
HPCLAS_TRAIN_N_003736	0	HPCLAS_TRAIN_N_003736	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.046239018227425e-07	0.0300328377634286	0.0319104725550188	0.9793521616858835	0.031910267931116974
HPCLAS_TRAIN_N_003737	0	HPCLAS_TRAIN_N_003737	0	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.7691660523414612	0.3001344799995422	0.5980194855567326	0.4442266607007547	0.469031572341919
HPCLAS_TRAIN_N_003738	0	HPCLAS_TRAIN_N_003738	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0001710142678348	0.1531526148319244	0.0404250603863015	0.9354171035046465	0.1529816005640896
HPCLAS_TRAIN_N_003739	0	HPCLAS_TRAIN_N_003739	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	8.255674038082361e-05	0.0645399540662765	0.0468975137464683	0.9628266584822914	0.06445739732589567
HPCLAS_TRAIN_N_003740	0	HPCLAS_TRAIN_N_003740	0	B_ambiguous	mixed_label_homology_group;deepsaltpro_borderline_0.35_0.65	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.1358568966388702	0.4480064809322357	0.0829485823804984	0.7777293466827985	0.3650578985517373
HPCLAS_TRAIN_N_003741	0	HPCLAS_TRAIN_N_003741	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0012133144773542	0.0533578023314476	0.0074757328124255	0.9793177167929242	0.0521444878540934
HPCLAS_TRAIN_N_003743	0	HPCLAS_TRAIN_N_003743	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	3.904491677531041e-05	0.0497816279530525	0.0042494023070148	0.981976641607719	0.04974258303627719
HPCLAS_TRAIN_N_003744	0	HPCLAS_TRAIN_N_003744	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0002720358024816	0.1070288643240928	0.0071263454967619	0.9618575847922212	0.1067568285216112
HPCLAS_TRAIN_N_003745	0	HPCLAS_TRAIN_N_003745	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	3.818686877821165e-07	0.0730138570070266	0.0018567515181988	0.9750430032020289	0.07301347513833882
HPCLAS_TRAIN_N_003746	0	HPCLAS_TRAIN_N_003746	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.001784014282748e-05	0.145358607172966	0.0284975653183528	0.9420412698895128	0.14533858933282318
HPCLAS_TRAIN_N_003747	0	HPCLAS_TRAIN_N_003747	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0085642924532294	0.2082496881484985	0.1650948931627273	0.872697042078515	0.1996853956952691
HPCLAS_TRAIN_N_003748	0	HPCLAS_TRAIN_N_003748	3	B_ambiguous	mixed_label_homology_group;deepsaltpro_borderline_0.35_0.65	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.0003035675908904	0.3903748691082001	0.2221103679902767	0.7957370651035442	0.3900713015173097
HPCLAS_TRAIN_N_003749	0	HPCLAS_TRAIN_N_003749	3	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0315163172781467	0.626347005367279	0.5646858158478827	0.5924836205022305	0.5948306880891323
HPCLAS_TRAIN_N_003750	0	HPCLAS_TRAIN_N_003750	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0008956344099715	0.0237534046173095	0.0443500259085697	0.9770003116880498	0.0434543914985982
HPCLAS_TRAIN_N_003751	0	HPCLAS_TRAIN_N_003751	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0004704876919277	0.2047243416309356	0.3605930063966331	0.8114040547601679	0.3601225187047054
HPCLAS_TRAIN_N_003752	0	HPCLAS_TRAIN_N_003752	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.067425786123067e-09	0.0301854331046342	0.0343982757976148	0.9784720963434417	0.03439827373018901
HPCLAS_TRAIN_N_003753	0	HPCLAS_TRAIN_N_003753	4	D_hard_sample	deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.031522337347269	0.3721297979354858	0.128384868291084	0.8226543321420537	0.3406074605882168
HPCLAS_TRAIN_N_003755	0	HPCLAS_TRAIN_N_003755	3	B_ambiguous	mixed_label_homology_group	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	9.695375774754213e-05	0.1350048035383224	0.117381438283178	0.9158389348069172	0.13490784978057485
HPCLAS_TRAIN_N_003756	0	HPCLAS_TRAIN_N_003756	1	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8942441344261169	0.3046121299266815	0.3846141930788361	0.47217651418945517	0.5896320044994354
HPCLAS_TRAIN_N_003757	0	HPCLAS_TRAIN_N_003757	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0011591170914471	0.1089292541146278	0.0235964349041045	0.9554383979632736	0.1077701370231807
HPCLAS_TRAIN_N_003759	0	HPCLAS_TRAIN_N_003759	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0016651073237881	0.1520597785711288	0.0402123105935124	0.9353542678371903	0.15039467124734068
HPCLAS_TRAIN_N_003760	0	HPCLAS_TRAIN_N_003760	1	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;esmc_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.6211230158805847	0.2653441429138183	0.9162371857637328	0.3990985518139547	0.6508930428499144
HPCLAS_TRAIN_N_003761	0	HPCLAS_TRAIN_N_003761	3	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.6610783338546753	0.399552971124649	0.4931497827527077	0.48207297075598926	0.2615253627300263
HPCLAS_TRAIN_N_003762	0	HPCLAS_TRAIN_N_003762	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0118469055742025	0.271697849035263	0.2242016437645738	0.8307512005419868	0.2598509434610605
HPCLAS_TRAIN_N_003763	0	HPCLAS_TRAIN_N_003763	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0574118234217166	0.2012811154127121	0.2162372367177238	0.8416899414826159	0.1588254132960072
HPCLAS_TRAIN_N_003764	0	HPCLAS_TRAIN_N_003764	0	D_hard_sample	one_or_more_oof_models_wrong;esmc_borderline_0.35_0.65;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.3783313632011413	0.3698543608188629	0.6191154780313213	0.5442329326495582	0.24926111721245836
HPCLAS_TRAIN_N_003766	0	HPCLAS_TRAIN_N_003766	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.3479017297868268e-06	0.0303403437137603	0.0410489156768785	0.9762031309025438	0.041047567775148716
HPCLAS_TRAIN_N_003767	0	HPCLAS_TRAIN_N_003767	1	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.000921638275031	0.1288160234689712	0.5098811825350655	0.7867937185736441	0.5089595442600345
HPCLAS_TRAIN_N_003768	0	HPCLAS_TRAIN_N_003768	1	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0016116856131702	0.1216120719909668	0.5375693340097432	0.7797356361287067	0.535957648396573
HPCLAS_TRAIN_N_003769	0	HPCLAS_TRAIN_N_003769	3	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.2113045006990432	0.1724323034286499	0.8351322949967824	0.5937103002918415	0.6626999915681325
HPCLAS_TRAIN_N_003770	0	HPCLAS_TRAIN_N_003770	2	D_hard_sample	one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8024879693984985	0.6421189904212952	0.4848497916463968	0.35684774951126985	0.31763817775210174
HPCLAS_TRAIN_N_003771	0	HPCLAS_TRAIN_N_003771	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0002546844771131	0.2961542308330536	0.037653640386211	0.8886458147678741	0.2958995463559405
HPCLAS_TRAIN_N_003773	0	HPCLAS_TRAIN_N_003773	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	3.572820423869416e-05	0.0489926449954509	0.1056552910262445	0.9484387785913553	0.10561956282200581
HPCLAS_TRAIN_N_003774	0	HPCLAS_TRAIN_N_003774	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.636690169310896e-06	0.0452291183173656	0.0110671108507211	0.9812337113805812	0.04522648162719629
HPCLAS_TRAIN_N_003775	0	HPCLAS_TRAIN_N_003775	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	6.738809315720573e-05	0.0976550430059433	0.1538311336673427	0.9161488117445189	0.15376374557418548
HPCLAS_TRAIN_N_003776	0	HPCLAS_TRAIN_N_003776	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0001266912440769	0.0731736123561859	0.0321198888708032	0.9648599358429779	0.073046921112109
HPCLAS_TRAIN_N_003777	0	HPCLAS_TRAIN_N_003777	1	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.6683422923088074	0.2116124331951141	0.6295012445061204	0.49684800999665263	0.45672985911369324
HPCLAS_TRAIN_N_003778	0	HPCLAS_TRAIN_N_003778	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.677755934181846e-09	0.0446177162230014	0.0069252819551124	0.9828190000480435	0.04461771454524546
HPCLAS_TRAIN_N_003779	0	HPCLAS_TRAIN_N_003779	3	B_ambiguous	mixed_label_homology_group	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.000618539226707	0.1561033725738525	0.1072358711849338	0.9120140723381689	0.15548483334714552
HPCLAS_TRAIN_N_003780	0	HPCLAS_TRAIN_N_003780	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	3.238523049731157e-07	0.07974723726511	0.0065384801687279	0.9712379862379524	0.07974691341280503
HPCLAS_TRAIN_N_003781	0	HPCLAS_TRAIN_N_003781	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.15135241887765e-06	0.0554637014865875	0.0046920517218368	0.9799473651463856	0.05546155013416862
HPCLAS_TRAIN_N_003782	0	HPCLAS_TRAIN_N_003782	4	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0351385958492755	0.5093653202056885	0.9744672753026882	0.49367626954744925	0.9393286794534127
HPCLAS_TRAIN_N_003783	0	HPCLAS_TRAIN_N_003783	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.005950329825282	0.1019896119832992	0.1463546730816658	0.9152351283699177	0.1404043432563838
HPCLAS_TRAIN_N_003784	0	HPCLAS_TRAIN_N_003784	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0264148246496915	0.2160056084394455	0.1039635967397297	0.884538656723711	0.189590783789754
HPCLAS_TRAIN_N_003785	0	HPCLAS_TRAIN_N_003785	2	D_hard_sample	one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9744723439216614	0.722133994102478	0.6504265893819233	0.21765569086464576	0.32404575453973805
HPCLAS_TRAIN_N_003786	0	HPCLAS_TRAIN_N_003786	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.0409751666505827e-09	0.0158600397408008	0.0014684307840795	0.9942238424780482	0.015860037699825632
HPCLAS_TRAIN_N_003787	0	HPCLAS_TRAIN_N_003787	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	6.794623459427385e-06	0.0905443951487541	0.013202748801319	0.9654153538088225	0.09053760052529468
HPCLAS_TRAIN_N_003788	0	HPCLAS_TRAIN_N_003788	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.1633441704693723e-09	0.096424214541912	0.0152123495564584	0.9627878112460951	0.09642421237856783
HPCLAS_TRAIN_N_003789	0	HPCLAS_TRAIN_N_003789	4	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.7430605292320251	0.38081756234169	0.2848333752314921	0.530429511064931	0.45822715400053304
HPCLAS_TRAIN_N_003790	0	HPCLAS_TRAIN_N_003790	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.281262457370758	0.2521436214447021	0.0424628194486051	0.8080437005786449	0.2387996379221529
HPCLAS_TRAIN_N_003791	0	HPCLAS_TRAIN_N_003791	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0117635997012257	0.2967810034751892	0.0711876538930312	0.8734225809768512	0.2850174037739635
HPCLAS_TRAIN_N_003792	0	HPCLAS_TRAIN_N_003792	3	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.8476853966712952	0.1649485528469085	0.1041968262985545	0.6277230747277472	0.7434885703727406
HPCLAS_TRAIN_N_003793	0	HPCLAS_TRAIN_P_001611	0	B_ambiguous	mixed_label_homology_group;esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong;deepsaltpro_borderline_0.35_0.65	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.0198135785758495	0.6111474633216858	0.8786583662490512	0.49679353061780446	0.8588447876732017
HPCLAS_TRAIN_N_003794	0	HPCLAS_TRAIN_N_003794	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	2.858617517631501e-05	0.124099001288414	0.0239211575006003	0.9506504183452699	0.12407041511323769
HPCLAS_TRAIN_N_003795	0	HPCLAS_TRAIN_N_003795	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0030468108598142	0.2242011427879333	0.2670407800507994	0.8352370887671509	0.2639939691909852
HPCLAS_TRAIN_N_003797	0	HPCLAS_TRAIN_N_003797	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.0574141015240455e-05	0.0338137373328208	0.0579991933169887	0.969392165069725	0.057988619175973456
HPCLAS_TRAIN_N_003798	0	HPCLAS_TRAIN_N_003798	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	9.884269275062252e-06	0.0198662709444761	0.0920051181366418	0.9627062422165357	0.09199523386736674
HPCLAS_TRAIN_N_003799	0	HPCLAS_TRAIN_N_003799	2	D_hard_sample	esmc_borderline_0.35_0.65	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.3734813034534454	0.2015692293643951	0.3967293168220907	0.6760733834533562	0.1951600874576956
HPCLAS_TRAIN_N_003800	0	HPCLAS_TRAIN_N_003800	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.3687912314708228e-06	0.042348526418209	0.0029783716850271	0.9848905777018441	0.04234715762697753
HPCLAS_TRAIN_N_003801	0	HPCLAS_TRAIN_N_003801	3	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0424489267170429	0.0281549245119094	0.0051861712827475	0.9747366591627667	0.0372627554342954
HPCLAS_TRAIN_N_003803	0	HPCLAS_TRAIN_N_003803	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0004849482502322	0.1303437948226928	0.039524005293533	0.943215750544514	0.12985884657246058
HPCLAS_TRAIN_N_003805	0	HPCLAS_TRAIN_N_003805	3	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0185422506183385	0.7196851372718811	0.1152445127977458	0.7155093664373449	0.7011428866535426
HPCLAS_TRAIN_N_003806	0	HPCLAS_TRAIN_N_003806	2	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0005268708919174	0.2238800674676895	0.2047762479426708	0.8569389378992408	0.22335319657577207
HPCLAS_TRAIN_N_003807	0	HPCLAS_TRAIN_N_003807	4	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	1.706936814116489e-07	0.0828863680362701	0.0801632971752007	0.9456500546982826	0.08288619734258869
HPCLAS_TRAIN_N_003808	0	HPCLAS_TRAIN_N_003808	1	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.0058984286151826	0.2566506266593933	0.0858867674846083	0.8838547257469386	0.25075219804421073
HPCLAS_TRAIN_N_003809	0	HPCLAS_TRAIN_N_003809	1	D_hard_sample	esmc_deepsaltpro_disagreement;one_or_more_oof_models_wrong	1.25	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	0.9611871242523192	0.3289845585823059	0.7612396303561025	0.31619622893642413	0.6322025656700133
HPCLAS_TRAIN_N_003810	0	HPCLAS_TRAIN_N_003810	1	B_ambiguous	high_confidence_consensus_against_label;one_or_more_oof_models_wrong	0.5	PROPOSED_NOT_APPLIED	REVIEW_REQUIRED	0.998802900314331	0.9237325191497804	0.9937454710697912	0.027906369822032467	0.07507038116455067
HPCLAS_TRAIN_N_003811	0	HPCLAS_TRAIN_N_003811	0	A_clean_core		1.0	PROPOSED_NOT_APPLIED	NOT_REQUIRED_AT_V2_02	6.174319423735142e-06	0.1181535348296165	0.0054415616311546	0.9587995764066016	0.11814736051019277
