fold	target_ratio	clean_id
1	0.3	HPCLAS_TRAIN_N_001060
1	0.3	HPCLAS_TRAIN_N_003162
1	0.3	HPCLAS_TRAIN_P_001357
1	0.3	HPCLAS_TRAIN_P_002487
1	0.3	HPCLAS_TRAIN_P_005605
1	0.3	HPCLAS_TRAIN_P_004915
1	0.3	HPCLAS_TRAIN_N_001476
1	0.3	HPCLAS_TRAIN_P_006909
1	0.3	HPCLAS_TRAIN_N_005000
1	0.3	HPCLAS_TRAIN_P_001570
1	0.3	HPCLAS_TRAIN_P_000183
1	0.3	HPCLAS_TRAIN_N_002810
1	0.3	HPCLAS_TRAIN_P_004251
1	0.3	HPCLAS_TRAIN_N_002536
1	0.3	HPCLAS_TRAIN_P_004539
1	0.3	HPCLAS_TRAIN_N_003823
1	0.3	HPCLAS_TRAIN_N_001220
1	0.3	HPCLAS_TRAIN_N_004871
1	0.3	HPCLAS_TRAIN_N_004721
1	0.3	HPCLAS_TRAIN_P_006415
1	0.3	HPCLAS_TRAIN_N_003508
1	0.3	HPCLAS_TRAIN_N_000098
1	0.3	HPCLAS_TRAIN_N_001383
1	0.3	HPCLAS_TRAIN_N_004925
1	0.3	HPCLAS_TRAIN_P_001929
1	0.3	HPCLAS_TRAIN_N_001478
1	0.3	HPCLAS_TRAIN_N_001634
1	0.3	HPCLAS_TRAIN_N_002176
1	0.3	HPCLAS_TRAIN_P_006086
1	0.3	HPCLAS_TRAIN_P_001539
1	0.3	HPCLAS_TRAIN_N_003106
1	0.3	HPCLAS_TRAIN_N_004070
1	0.3	HPCLAS_TRAIN_N_004472
1	0.3	HPCLAS_TRAIN_N_004090
1	0.3	HPCLAS_TRAIN_N_001437
1	0.3	HPCLAS_TRAIN_P_003714
1	0.3	HPCLAS_TRAIN_P_004603
1	0.3	HPCLAS_TRAIN_N_004568
1	0.3	HPCLAS_TRAIN_N_004562
1	0.3	HPCLAS_TRAIN_N_000541
1	0.3	HPCLAS_TRAIN_N_000970
1	0.3	HPCLAS_TRAIN_N_000169
1	0.3	HPCLAS_TRAIN_P_002053
1	0.3	HPCLAS_TRAIN_N_002524
1	0.3	HPCLAS_TRAIN_N_000390
1	0.3	HPCLAS_TRAIN_P_006782
1	0.3	HPCLAS_TRAIN_P_003452
1	0.3	HPCLAS_TRAIN_P_005209
1	0.3	HPCLAS_TRAIN_P_005601
1	0.3	HPCLAS_TRAIN_P_001163
1	0.3	HPCLAS_TRAIN_N_002703
1	0.3	HPCLAS_TRAIN_P_003507
1	0.3	HPCLAS_TRAIN_N_002585
1	0.3	HPCLAS_TRAIN_N_001319
1	0.3	HPCLAS_TRAIN_P_002386
1	0.3	HPCLAS_TRAIN_N_004160
1	0.3	HPCLAS_TRAIN_P_000562
1	0.3	HPCLAS_TRAIN_N_001133
1	0.3	HPCLAS_TRAIN_N_004670
1	0.3	HPCLAS_TRAIN_N_004765
1	0.3	HPCLAS_TRAIN_N_004578
1	0.3	HPCLAS_TRAIN_N_003798
1	0.3	HPCLAS_TRAIN_P_003644
1	0.3	HPCLAS_TRAIN_N_002067
1	0.3	HPCLAS_TRAIN_N_004306
1	0.3	HPCLAS_TRAIN_P_003752
1	0.3	HPCLAS_TRAIN_P_002429
1	0.3	HPCLAS_TRAIN_P_005390
1	0.3	HPCLAS_TRAIN_N_000875
1	0.3	HPCLAS_TRAIN_N_004672
1	0.3	HPCLAS_TRAIN_N_002106
1	0.3	HPCLAS_TRAIN_N_003845
1	0.3	HPCLAS_TRAIN_N_001983
1	0.3	HPCLAS_TRAIN_P_003415
1	0.3	HPCLAS_TRAIN_N_000674
1	0.3	HPCLAS_TRAIN_N_001158
1	0.3	HPCLAS_TRAIN_N_004060
1	0.3	HPCLAS_TRAIN_N_004649
1	0.3	HPCLAS_TRAIN_P_002846
1	0.3	HPCLAS_TRAIN_N_001424
1	0.3	HPCLAS_TRAIN_N_002893
1	0.3	HPCLAS_TRAIN_N_000753
1	0.3	HPCLAS_TRAIN_N_001812
1	0.3	HPCLAS_TRAIN_N_002608
1	0.3	HPCLAS_TRAIN_N_002164
1	0.3	HPCLAS_TRAIN_N_003005
1	0.3	HPCLAS_TRAIN_P_003872
1	0.3	HPCLAS_TRAIN_P_002656
1	0.3	HPCLAS_TRAIN_P_003363
1	0.3	HPCLAS_TRAIN_N_002133
1	0.3	HPCLAS_TRAIN_P_006477
1	0.3	HPCLAS_TRAIN_P_005156
1	0.3	HPCLAS_TRAIN_N_000497
1	0.3	HPCLAS_TRAIN_N_001530
1	0.3	HPCLAS_TRAIN_N_003139
1	0.3	HPCLAS_TRAIN_N_001531
1	0.3	HPCLAS_TRAIN_N_000248
1	0.3	HPCLAS_TRAIN_N_000019
1	0.3	HPCLAS_TRAIN_N_002860
1	0.3	HPCLAS_TRAIN_N_005088
1	0.3	HPCLAS_TRAIN_N_004358
1	0.3	HPCLAS_TRAIN_N_002807
1	0.3	HPCLAS_TRAIN_N_004916
1	0.3	HPCLAS_TRAIN_N_004806
1	0.3	HPCLAS_TRAIN_P_005822
1	0.3	HPCLAS_TRAIN_P_004698
1	0.3	HPCLAS_TRAIN_N_000471
1	0.3	HPCLAS_TRAIN_N_001393
1	0.3	HPCLAS_TRAIN_N_002638
1	0.3	HPCLAS_TRAIN_N_002709
1	0.3	HPCLAS_TRAIN_N_004080
1	0.3	HPCLAS_TRAIN_P_007188
1	0.3	HPCLAS_TRAIN_N_002034
1	0.3	HPCLAS_TRAIN_N_002990
1	0.3	HPCLAS_TRAIN_N_004526
1	0.3	HPCLAS_TRAIN_P_001321
1	0.3	HPCLAS_TRAIN_N_001311
1	0.3	HPCLAS_TRAIN_N_004091
1	0.3	HPCLAS_TRAIN_N_003861
1	0.3	HPCLAS_TRAIN_N_004521
1	0.3	HPCLAS_TRAIN_P_004533
1	0.3	HPCLAS_TRAIN_N_004176
1	0.3	HPCLAS_TRAIN_N_003473
1	0.3	HPCLAS_TRAIN_N_002531
1	0.3	HPCLAS_TRAIN_N_000162
1	0.3	HPCLAS_TRAIN_P_006657
1	0.3	HPCLAS_TRAIN_N_004753
1	0.3	HPCLAS_TRAIN_P_005823
1	0.3	HPCLAS_TRAIN_N_003199
1	0.3	HPCLAS_TRAIN_P_001450
1	0.3	HPCLAS_TRAIN_N_000612
1	0.3	HPCLAS_TRAIN_P_003322
1	0.3	HPCLAS_TRAIN_N_002634
1	0.3	HPCLAS_TRAIN_P_003246
1	0.3	HPCLAS_TRAIN_N_004558
1	0.3	HPCLAS_TRAIN_N_002653
1	0.3	HPCLAS_TRAIN_N_002246
1	0.3	HPCLAS_TRAIN_P_000139
1	0.3	HPCLAS_TRAIN_N_002945
1	0.3	HPCLAS_TRAIN_P_004942
1	0.3	HPCLAS_TRAIN_N_004204
1	0.3	HPCLAS_TRAIN_N_003666
1	0.3	HPCLAS_TRAIN_P_005106
1	0.3	HPCLAS_TRAIN_N_002702
1	0.3	HPCLAS_TRAIN_N_004866
1	0.3	HPCLAS_TRAIN_P_005513
1	0.3	HPCLAS_TRAIN_N_000722
1	0.3	HPCLAS_TRAIN_N_003474
1	0.3	HPCLAS_TRAIN_N_002053
1	0.3	HPCLAS_TRAIN_P_002424
1	0.3	HPCLAS_TRAIN_N_000055
1	0.3	HPCLAS_TRAIN_N_003702
1	0.3	HPCLAS_TRAIN_P_001346
1	0.3	HPCLAS_TRAIN_N_002825
1	0.5	HPCLAS_TRAIN_P_007282
1	0.5	HPCLAS_TRAIN_N_000392
1	0.5	HPCLAS_TRAIN_N_004449
1	0.5	HPCLAS_TRAIN_P_002616
1	0.5	HPCLAS_TRAIN_P_006154
1	0.5	HPCLAS_TRAIN_N_002602
1	0.5	HPCLAS_TRAIN_P_005219
1	0.5	HPCLAS_TRAIN_P_004419
1	0.5	HPCLAS_TRAIN_P_000787
1	0.5	HPCLAS_TRAIN_P_000119
1	0.5	HPCLAS_TRAIN_N_000879
1	0.5	HPCLAS_TRAIN_N_002785
1	0.5	HPCLAS_TRAIN_P_004371
1	0.5	HPCLAS_TRAIN_N_003775
1	0.5	HPCLAS_TRAIN_N_004313
1	0.5	HPCLAS_TRAIN_P_002983
1	0.5	HPCLAS_TRAIN_N_001954
1	0.5	HPCLAS_TRAIN_N_004564
1	0.5	HPCLAS_TRAIN_P_006259
1	0.5	HPCLAS_TRAIN_N_003971
1	0.5	HPCLAS_TRAIN_P_001778
1	0.5	HPCLAS_TRAIN_P_005263
1	0.5	HPCLAS_TRAIN_N_000103
1	0.5	HPCLAS_TRAIN_N_001923
1	0.5	HPCLAS_TRAIN_N_002250
1	0.5	HPCLAS_TRAIN_P_005859
1	0.5	HPCLAS_TRAIN_P_000504
1	0.5	HPCLAS_TRAIN_P_001270
1	0.5	HPCLAS_TRAIN_P_001657
1	0.5	HPCLAS_TRAIN_N_002294
1	0.5	HPCLAS_TRAIN_P_003623
1	0.5	HPCLAS_TRAIN_N_004531
1	0.5	HPCLAS_TRAIN_P_005209
1	0.5	HPCLAS_TRAIN_N_003865
1	0.5	HPCLAS_TRAIN_N_004860
1	0.5	HPCLAS_TRAIN_N_004029
1	0.5	HPCLAS_TRAIN_P_006284
1	0.5	HPCLAS_TRAIN_P_005451
1	0.5	HPCLAS_TRAIN_N_004886
1	0.5	HPCLAS_TRAIN_P_001113
1	0.5	HPCLAS_TRAIN_P_004627
1	0.5	HPCLAS_TRAIN_P_005940
1	0.5	HPCLAS_TRAIN_N_004612
1	0.5	HPCLAS_TRAIN_P_000865
1	0.5	HPCLAS_TRAIN_N_000948
1	0.5	HPCLAS_TRAIN_N_001385
1	0.5	HPCLAS_TRAIN_N_003844
1	0.5	HPCLAS_TRAIN_N_003285
1	0.5	HPCLAS_TRAIN_P_002799
1	0.5	HPCLAS_TRAIN_N_004382
1	0.5	HPCLAS_TRAIN_N_001148
1	0.5	HPCLAS_TRAIN_P_006260
1	0.5	HPCLAS_TRAIN_P_004679
1	0.5	HPCLAS_TRAIN_N_002164
1	0.5	HPCLAS_TRAIN_P_006127
1	0.5	HPCLAS_TRAIN_P_003777
1	0.5	HPCLAS_TRAIN_N_004550
1	0.5	HPCLAS_TRAIN_P_004469
1	0.5	HPCLAS_TRAIN_P_002333
1	0.5	HPCLAS_TRAIN_N_002745
1	0.5	HPCLAS_TRAIN_P_000160
1	0.5	HPCLAS_TRAIN_N_001003
1	0.5	HPCLAS_TRAIN_N_001841
1	0.5	HPCLAS_TRAIN_P_007208
1	0.5	HPCLAS_TRAIN_N_003973
1	0.5	HPCLAS_TRAIN_N_001435
1	0.5	HPCLAS_TRAIN_N_000134
1	0.5	HPCLAS_TRAIN_N_000197
1	0.5	HPCLAS_TRAIN_P_000566
1	0.5	HPCLAS_TRAIN_N_001057
1	0.5	HPCLAS_TRAIN_P_005217
1	0.5	HPCLAS_TRAIN_P_007181
1	0.5	HPCLAS_TRAIN_N_003756
1	0.5	HPCLAS_TRAIN_P_003698
1	0.5	HPCLAS_TRAIN_N_000497
1	0.5	HPCLAS_TRAIN_P_002705
1	0.5	HPCLAS_TRAIN_P_005854
1	0.5	HPCLAS_TRAIN_N_000218
1	0.5	HPCLAS_TRAIN_P_004389
1	0.5	HPCLAS_TRAIN_N_000056
1	0.5	HPCLAS_TRAIN_N_000664
1	0.5	HPCLAS_TRAIN_P_007293
1	0.5	HPCLAS_TRAIN_P_006713
1	0.5	HPCLAS_TRAIN_P_004486
1	0.5	HPCLAS_TRAIN_N_003877
1	0.5	HPCLAS_TRAIN_N_001249
1	0.5	HPCLAS_TRAIN_N_001371
1	0.5	HPCLAS_TRAIN_N_000938
1	0.5	HPCLAS_TRAIN_P_000117
1	0.5	HPCLAS_TRAIN_N_001694
1	0.5	HPCLAS_TRAIN_P_004341
1	0.5	HPCLAS_TRAIN_P_003912
1	0.5	HPCLAS_TRAIN_N_004023
1	0.5	HPCLAS_TRAIN_P_002740
1	0.5	HPCLAS_TRAIN_N_002802
1	0.5	HPCLAS_TRAIN_P_002690
1	0.5	HPCLAS_TRAIN_P_002318
1	0.5	HPCLAS_TRAIN_N_002051
1	0.5	HPCLAS_TRAIN_P_006397
1	0.5	HPCLAS_TRAIN_N_002086
1	0.5	HPCLAS_TRAIN_N_004037
1	0.5	HPCLAS_TRAIN_N_004466
1	0.5	HPCLAS_TRAIN_P_001090
1	0.5	HPCLAS_TRAIN_P_004923
1	0.5	HPCLAS_TRAIN_N_005102
1	0.5	HPCLAS_TRAIN_P_007336
1	0.5	HPCLAS_TRAIN_N_000609
1	0.5	HPCLAS_TRAIN_N_002115
1	0.5	HPCLAS_TRAIN_P_003211
1	0.5	HPCLAS_TRAIN_N_002202
1	0.5	HPCLAS_TRAIN_P_006935
1	0.5	HPCLAS_TRAIN_P_000274
1	0.5	HPCLAS_TRAIN_N_000538
1	0.5	HPCLAS_TRAIN_P_006755
1	0.5	HPCLAS_TRAIN_N_002510
1	0.5	HPCLAS_TRAIN_P_004728
1	0.5	HPCLAS_TRAIN_N_004773
1	0.5	HPCLAS_TRAIN_P_006631
1	0.5	HPCLAS_TRAIN_N_001900
1	0.5	HPCLAS_TRAIN_N_000206
1	0.5	HPCLAS_TRAIN_P_000150
1	0.5	HPCLAS_TRAIN_P_000089
1	0.5	HPCLAS_TRAIN_P_006661
1	0.5	HPCLAS_TRAIN_P_006785
1	0.5	HPCLAS_TRAIN_N_002442
1	0.5	HPCLAS_TRAIN_N_002450
1	0.5	HPCLAS_TRAIN_N_000514
1	0.5	HPCLAS_TRAIN_N_003606
1	0.5	HPCLAS_TRAIN_N_001189
1	0.5	HPCLAS_TRAIN_N_004060
1	0.5	HPCLAS_TRAIN_N_002593
1	0.5	HPCLAS_TRAIN_N_000559
1	0.5	HPCLAS_TRAIN_N_001427
1	0.5	HPCLAS_TRAIN_P_006276
1	0.5	HPCLAS_TRAIN_N_001114
1	0.5	HPCLAS_TRAIN_N_001124
1	0.5	HPCLAS_TRAIN_N_000846
1	0.5	HPCLAS_TRAIN_N_002186
1	0.5	HPCLAS_TRAIN_N_002795
1	0.5	HPCLAS_TRAIN_P_005006
1	0.5	HPCLAS_TRAIN_P_005055
1	0.5	HPCLAS_TRAIN_P_002826
1	0.5	HPCLAS_TRAIN_P_006451
1	0.5	HPCLAS_TRAIN_P_002898
1	0.5	HPCLAS_TRAIN_P_004814
1	0.5	HPCLAS_TRAIN_P_000834
1	0.5	HPCLAS_TRAIN_N_003741
1	0.5	HPCLAS_TRAIN_N_001116
1	0.5	HPCLAS_TRAIN_N_004749
1	0.5	HPCLAS_TRAIN_P_004937
1	0.5	HPCLAS_TRAIN_P_005130
1	0.5	HPCLAS_TRAIN_N_003124
1	0.5	HPCLAS_TRAIN_N_001939
1	0.5	HPCLAS_TRAIN_N_004696
1	0.5	HPCLAS_TRAIN_N_002657
1	0.5	HPCLAS_TRAIN_P_002584
1	0.5	HPCLAS_TRAIN_P_006764
1	0.5	HPCLAS_TRAIN_P_003452
1	0.5	HPCLAS_TRAIN_P_001741
1	0.5	HPCLAS_TRAIN_P_004796
1	0.5	HPCLAS_TRAIN_N_004358
1	0.5	HPCLAS_TRAIN_N_003586
1	0.5	HPCLAS_TRAIN_N_004893
1	0.5	HPCLAS_TRAIN_N_003139
1	0.5	HPCLAS_TRAIN_N_001393
1	0.5	HPCLAS_TRAIN_P_000024
1	0.5	HPCLAS_TRAIN_P_001204
1	0.5	HPCLAS_TRAIN_P_002603
1	0.5	HPCLAS_TRAIN_N_002014
1	0.5	HPCLAS_TRAIN_P_007024
1	0.5	HPCLAS_TRAIN_P_006182
1	0.5	HPCLAS_TRAIN_P_003236
1	0.5	HPCLAS_TRAIN_P_002507
1	0.5	HPCLAS_TRAIN_N_001266
1	0.5	HPCLAS_TRAIN_P_003214
1	0.5	HPCLAS_TRAIN_P_003181
1	0.5	HPCLAS_TRAIN_N_003469
1	0.5	HPCLAS_TRAIN_P_005399
1	0.5	HPCLAS_TRAIN_N_003116
1	0.5	HPCLAS_TRAIN_N_004533
1	0.5	HPCLAS_TRAIN_N_004841
1	0.5	HPCLAS_TRAIN_N_001303
1	0.5	HPCLAS_TRAIN_P_000078
1	0.5	HPCLAS_TRAIN_N_002747
1	0.5	HPCLAS_TRAIN_P_001263
1	0.5	HPCLAS_TRAIN_N_004731
1	0.5	HPCLAS_TRAIN_N_001761
1	0.5	HPCLAS_TRAIN_P_002931
1	0.5	HPCLAS_TRAIN_N_001478
1	0.5	HPCLAS_TRAIN_P_002641
1	0.5	HPCLAS_TRAIN_N_001048
1	0.5	HPCLAS_TRAIN_P_000696
1	0.5	HPCLAS_TRAIN_P_006477
1	0.5	HPCLAS_TRAIN_N_000156
1	0.5	HPCLAS_TRAIN_N_003747
1	0.5	HPCLAS_TRAIN_P_000316
1	0.5	HPCLAS_TRAIN_N_001198
1	0.5	HPCLAS_TRAIN_P_004672
1	0.5	HPCLAS_TRAIN_N_001513
1	0.5	HPCLAS_TRAIN_N_000169
1	0.5	HPCLAS_TRAIN_N_003816
1	0.5	HPCLAS_TRAIN_N_003863
1	0.5	HPCLAS_TRAIN_P_002001
1	0.5	HPCLAS_TRAIN_N_000947
1	0.5	HPCLAS_TRAIN_P_001286
1	0.5	HPCLAS_TRAIN_P_005059
1	0.5	HPCLAS_TRAIN_P_004698
1	0.5	HPCLAS_TRAIN_P_002895
1	0.5	HPCLAS_TRAIN_P_006347
1	0.5	HPCLAS_TRAIN_N_002188
1	0.5	HPCLAS_TRAIN_N_004080
1	0.5	HPCLAS_TRAIN_N_004038
1	0.5	HPCLAS_TRAIN_N_002355
1	0.5	HPCLAS_TRAIN_N_002234
1	0.5	HPCLAS_TRAIN_P_006478
1	0.5	HPCLAS_TRAIN_N_004252
1	0.5	HPCLAS_TRAIN_N_003762
1	0.5	HPCLAS_TRAIN_N_000545
1	0.5	HPCLAS_TRAIN_N_004946
1	0.5	HPCLAS_TRAIN_P_001357
1	0.5	HPCLAS_TRAIN_N_002004
1	0.5	HPCLAS_TRAIN_N_000441
1	0.5	HPCLAS_TRAIN_P_001608
1	0.5	HPCLAS_TRAIN_N_005063
1	0.5	HPCLAS_TRAIN_N_004071
1	0.5	HPCLAS_TRAIN_P_004603
1	0.5	HPCLAS_TRAIN_N_001584
1	0.5	HPCLAS_TRAIN_N_002053
1	0.5	HPCLAS_TRAIN_N_001372
1	0.5	HPCLAS_TRAIN_P_004762
1	0.5	HPCLAS_TRAIN_P_007079
1	0.5	HPCLAS_TRAIN_N_001227
1	0.5	HPCLAS_TRAIN_P_005579
1	0.5	HPCLAS_TRAIN_P_006718
1	0.5	HPCLAS_TRAIN_P_005760
1	0.5	HPCLAS_TRAIN_N_003663
1	0.5	HPCLAS_TRAIN_N_002720
1	0.5	HPCLAS_TRAIN_P_003603
1	0.5	HPCLAS_TRAIN_P_005397
1	0.5	HPCLAS_TRAIN_P_000986
1	0.5	HPCLAS_TRAIN_P_005621
1	0.5	HPCLAS_TRAIN_P_004699
1	0.5	HPCLAS_TRAIN_N_003378
1	0.5	HPCLAS_TRAIN_P_006053
1	0.5	HPCLAS_TRAIN_N_001634
1	0.5	HPCLAS_TRAIN_N_002677
1	0.5	HPCLAS_TRAIN_P_002109
1	0.5	HPCLAS_TRAIN_P_002241
1	0.5	HPCLAS_TRAIN_P_004870
1	0.5	HPCLAS_TRAIN_N_002485
1	0.5	HPCLAS_TRAIN_P_006563
1	0.5	HPCLAS_TRAIN_N_002398
1	0.5	HPCLAS_TRAIN_P_005791
1	0.5	HPCLAS_TRAIN_N_003881
1	0.5	HPCLAS_TRAIN_P_004427
1	0.5	HPCLAS_TRAIN_N_003228
1	0.5	HPCLAS_TRAIN_N_001741
1	0.5	HPCLAS_TRAIN_N_002825
1	0.5	HPCLAS_TRAIN_P_000020
1	0.5	HPCLAS_TRAIN_P_003608
1	0.5	HPCLAS_TRAIN_P_000775
1	0.5	HPCLAS_TRAIN_N_000036
1	0.5	HPCLAS_TRAIN_P_007214
1	0.5	HPCLAS_TRAIN_P_004539
1	0.5	HPCLAS_TRAIN_N_003056
1	0.5	HPCLAS_TRAIN_N_000176
1	0.5	HPCLAS_TRAIN_N_002982
1	0.5	HPCLAS_TRAIN_N_004039
1	0.5	HPCLAS_TRAIN_N_000730
1	0.5	HPCLAS_TRAIN_P_005285
1	0.5	HPCLAS_TRAIN_P_000924
1	0.5	HPCLAS_TRAIN_N_001670
1	0.5	HPCLAS_TRAIN_P_007199
1	0.5	HPCLAS_TRAIN_N_000518
1	0.5	HPCLAS_TRAIN_P_004247
1	0.5	HPCLAS_TRAIN_N_003613
1	0.5	HPCLAS_TRAIN_P_000494
1	0.5	HPCLAS_TRAIN_P_006408
1	0.5	HPCLAS_TRAIN_N_000365
1	0.5	HPCLAS_TRAIN_N_001530
1	0.5	HPCLAS_TRAIN_N_003260
1	0.5	HPCLAS_TRAIN_P_005988
1	0.5	HPCLAS_TRAIN_N_003733
1	0.5	HPCLAS_TRAIN_N_000612
1	0.5	HPCLAS_TRAIN_N_004574
1	0.5	HPCLAS_TRAIN_P_003442
1	0.5	HPCLAS_TRAIN_P_003119
1	0.5	HPCLAS_TRAIN_P_007031
1	0.5	HPCLAS_TRAIN_P_004366
1	0.5	HPCLAS_TRAIN_P_001837
1	0.5	HPCLAS_TRAIN_N_000796
1	0.5	HPCLAS_TRAIN_N_002208
1	0.5	HPCLAS_TRAIN_P_000512
1	0.5	HPCLAS_TRAIN_P_003250
1	0.5	HPCLAS_TRAIN_N_003237
1	0.5	HPCLAS_TRAIN_N_001408
1	0.5	HPCLAS_TRAIN_P_005500
1	0.5	HPCLAS_TRAIN_P_002302
1	0.5	HPCLAS_TRAIN_N_000116
1	0.5	HPCLAS_TRAIN_P_001773
1	0.5	HPCLAS_TRAIN_N_002753
1	0.5	HPCLAS_TRAIN_N_004656
1	0.5	HPCLAS_TRAIN_N_004947
1	0.5	HPCLAS_TRAIN_P_003644
1	0.5	HPCLAS_TRAIN_N_000018
1	0.5	HPCLAS_TRAIN_P_006922
1	0.5	HPCLAS_TRAIN_N_003566
1	0.5	HPCLAS_TRAIN_P_007270
1	0.5	HPCLAS_TRAIN_P_005408
1	0.5	HPCLAS_TRAIN_N_002613
1	0.5	HPCLAS_TRAIN_P_005818
1	0.5	HPCLAS_TRAIN_P_003620
1	0.5	HPCLAS_TRAIN_P_005593
1	0.5	HPCLAS_TRAIN_N_004369
1	0.5	HPCLAS_TRAIN_N_002709
1	0.5	HPCLAS_TRAIN_P_002514
1	0.5	HPCLAS_TRAIN_P_001257
1	0.5	HPCLAS_TRAIN_P_003821
1	0.5	HPCLAS_TRAIN_P_000381
1	0.5	HPCLAS_TRAIN_P_006657
1	0.5	HPCLAS_TRAIN_N_001614
1	0.5	HPCLAS_TRAIN_P_000187
1	0.5	HPCLAS_TRAIN_N_002764
1	0.5	HPCLAS_TRAIN_N_002454
1	0.5	HPCLAS_TRAIN_N_001980
1	0.5	HPCLAS_TRAIN_N_000536
1	0.5	HPCLAS_TRAIN_P_002502
1	0.5	HPCLAS_TRAIN_P_003023
1	0.5	HPCLAS_TRAIN_P_005044
1	0.5	HPCLAS_TRAIN_P_001499
1	0.5	HPCLAS_TRAIN_P_000014
1	0.5	HPCLAS_TRAIN_P_005770
1	0.5	HPCLAS_TRAIN_P_001412
1	0.5	HPCLAS_TRAIN_P_003851
1	0.5	HPCLAS_TRAIN_P_003750
1	0.5	HPCLAS_TRAIN_P_003935
1	0.5	HPCLAS_TRAIN_N_005112
1	0.5	HPCLAS_TRAIN_N_000615
1	0.5	HPCLAS_TRAIN_P_005041
1	0.5	HPCLAS_TRAIN_N_004539
1	0.5	HPCLAS_TRAIN_P_004200
1	0.5	HPCLAS_TRAIN_N_003080
1	0.5	HPCLAS_TRAIN_N_004855
1	0.5	HPCLAS_TRAIN_N_000187
1	0.5	HPCLAS_TRAIN_P_003158
1	0.5	HPCLAS_TRAIN_N_003970
1	0.5	HPCLAS_TRAIN_P_005518
1	0.5	HPCLAS_TRAIN_P_000021
1	0.5	HPCLAS_TRAIN_P_001046
1	0.5	HPCLAS_TRAIN_P_004157
1	0.5	HPCLAS_TRAIN_P_002354
1	0.5	HPCLAS_TRAIN_N_002902
1	0.5	HPCLAS_TRAIN_N_000699
1	0.5	HPCLAS_TRAIN_P_000245
1	0.5	HPCLAS_TRAIN_P_005615
1	0.5	HPCLAS_TRAIN_N_004034
1	0.5	HPCLAS_TRAIN_P_003261
1	0.5	HPCLAS_TRAIN_P_006103
1	0.5	HPCLAS_TRAIN_N_000874
1	0.5	HPCLAS_TRAIN_P_000060
1	0.5	HPCLAS_TRAIN_P_006087
1	0.5	HPCLAS_TRAIN_P_002312
1	0.5	HPCLAS_TRAIN_N_003542
1	0.5	HPCLAS_TRAIN_N_004568
1	0.5	HPCLAS_TRAIN_P_004866
1	0.5	HPCLAS_TRAIN_P_003536
1	0.5	HPCLAS_TRAIN_N_002585
1	0.5	HPCLAS_TRAIN_N_000544
1	0.5	HPCLAS_TRAIN_N_003309
1	0.5	HPCLAS_TRAIN_P_006811
1	0.5	HPCLAS_TRAIN_N_000299
1	0.5	HPCLAS_TRAIN_N_001267
1	0.5	HPCLAS_TRAIN_P_002883
1	0.5	HPCLAS_TRAIN_N_004852
1	0.5	HPCLAS_TRAIN_N_000402
1	0.5	HPCLAS_TRAIN_P_000731
1	0.5	HPCLAS_TRAIN_N_000769
1	0.5	HPCLAS_TRAIN_N_002176
1	0.5	HPCLAS_TRAIN_P_004724
1	0.5	HPCLAS_TRAIN_N_001610
1	0.5	HPCLAS_TRAIN_P_003040
1	0.5	HPCLAS_TRAIN_P_002182
1	0.5	HPCLAS_TRAIN_P_005683
1	0.5	HPCLAS_TRAIN_N_004004
1	0.5	HPCLAS_TRAIN_P_002520
1	0.5	HPCLAS_TRAIN_N_000021
1	0.5	HPCLAS_TRAIN_N_003439
1	0.5	HPCLAS_TRAIN_P_002557
1	0.5	HPCLAS_TRAIN_N_002674
1	0.5	HPCLAS_TRAIN_N_000818
1	0.5	HPCLAS_TRAIN_N_001662
1	0.5	HPCLAS_TRAIN_N_001713
1	0.5	HPCLAS_TRAIN_N_000911
1	0.5	HPCLAS_TRAIN_P_003525
1	0.5	HPCLAS_TRAIN_N_004182
1	0.5	HPCLAS_TRAIN_N_003461
1	0.5	HPCLAS_TRAIN_N_001531
1	0.5	HPCLAS_TRAIN_N_001323
1	0.5	HPCLAS_TRAIN_P_005675
1	0.5	HPCLAS_TRAIN_P_000202
1	0.5	HPCLAS_TRAIN_P_001963
1	0.5	HPCLAS_TRAIN_N_003895
1	0.5	HPCLAS_TRAIN_P_001784
1	0.5	HPCLAS_TRAIN_N_001779
1	0.5	HPCLAS_TRAIN_P_006327
1	0.5	HPCLAS_TRAIN_N_000019
1	0.5	HPCLAS_TRAIN_P_006611
1	0.5	HPCLAS_TRAIN_P_004942
1	0.5	HPCLAS_TRAIN_N_003630
1	0.5	HPCLAS_TRAIN_P_007188
1	0.5	HPCLAS_TRAIN_P_005848
1	0.5	HPCLAS_TRAIN_N_000198
1	0.5	HPCLAS_TRAIN_P_005918
1	0.5	HPCLAS_TRAIN_P_003001
1	0.5	HPCLAS_TRAIN_N_004427
1	0.5	HPCLAS_TRAIN_N_000844
1	0.5	HPCLAS_TRAIN_N_000737
1	0.5	HPCLAS_TRAIN_N_000435
1	0.5	HPCLAS_TRAIN_P_004232
1	0.5	HPCLAS_TRAIN_N_002199
1	0.5	HPCLAS_TRAIN_P_003589
1	0.5	HPCLAS_TRAIN_N_003255
1	0.5	HPCLAS_TRAIN_N_004649
1	0.5	HPCLAS_TRAIN_N_003777
1	0.5	HPCLAS_TRAIN_P_002970
1	0.5	HPCLAS_TRAIN_N_003483
1	0.5	HPCLAS_TRAIN_P_002997
1	0.5	HPCLAS_TRAIN_P_007253
